key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank,year,publication_status,source_url,doi,citation_key,bibtex,bibtex_kind,bibtex_source
ICLR:10011463,ICLR 2026,10011463,Fast and Stable Riemannian Metrics on SPD Manifolds via Cholesky Product Geometry,,Ziheng Chen; Yue Song; Xiaojun Wu; Nicu Sebe,Accept (Poster),Manifold; Matrix computation,"M5: Supporting geometry, statistics, and training-dynamics papers; X1: Matrix functions, roots and matrix geometry",Riemannian operators on SPD matrices,Use Cholesky product geometry to construct fast metrics with closed-form operators for SPD neural networks.,Changes the chosen metric; not a universal acceleration of every existing SPD metric.,Deep learning,SPD matrices via Cholesky product geometry,Related/supporting,"Manifold: PCM and BWCM supply fast, stable closed-form geometric operators for SPD networks and classifiers; useful optimization infrastructure, not primarily an optimizer paper. | Matrix computation: Use Cholesky product geometry to construct fast metrics with closed-form operators for SPD neural networks.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=5S8ruWKe8l,https://iclr.cc/virtual/2026/poster/10011463,,https://openreview.net/pdf?id=5S8ruWKe8l,https://github.com/GitZH-Chen/PCM_BWCM.,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=5S8ruWKe8l,,ICLR_10011463,"@misc{ICLR_10011463,
  title = {{Fast and Stable Riemannian Metrics on SPD Manifolds via Cholesky Product Geometry}},
  author = {Ziheng Chen and Yue Song and Xiaojun Wu and Nicu Sebe},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=5S8ruWKe8l}
}",Generated from catalogue metadata,https://openreview.net/forum?id=5S8ruWKe8l
ICLR:10010570,ICLR 2026,10010570,Hyper-SET: Designing Transformers via Hyperspherical Energy Minimization,,Yunzhe Hu; Difan Zou; Dong Xu,Accept (Poster),Manifold; Optimizer,"J: Adjacent numerical, architectural, and specialized training methods; M4: Related constrained and geometry-aware optimization",,,,,Hypersphere of token states,Related/supporting,"Optimizer: Hyper-SET derives recurrent Transformer modules from constrained token-energy minimization on a hypersphere; an architecture with an optimization interpretation, not a parameter optimizer. | Manifold: Hyper-SET derives attention/feedforward modules as iterative constrained energy minimization; this is an architecture interpretation, not a general parameter optimizer.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=FinhjyDgYA,https://iclr.cc/virtual/2026/poster/10010570,,https://openreview.net/pdf?id=FinhjyDgYA,https://github.com/huyunzhe/hyper-set.,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=FinhjyDgYA,,ICLR_10010570,"@misc{ICLR_10010570,
  title = {{Hyper-SET: Designing Transformers via Hyperspherical Energy Minimization}},
  author = {Yunzhe Hu and Difan Zou and Dong Xu},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=FinhjyDgYA}
}",Generated from catalogue metadata,https://openreview.net/forum?id=FinhjyDgYA
ICLR:10008982,ICLR 2026,10008982,Hyperbolic Aware Minimization: Implicit Bias for Sparsity,,Tom Jacobs; Advait Gadhikar; Celia Rubio-Madrigal; Rebekka Burkholz,Accept (Poster),Manifold; Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers; M4: Related constrained and geometry-aware optimization",,,,,Hyperbolic mirror geometry,Related/supporting,"Optimizer: Hyperbolic Aware Minimization alternates ordinary optimizer updates with hyperbolic mirror steps to promote sparse feature learning; the abstract reports vision experiments. | Manifold: HAM alternates standard optimizer steps with hyperbolic mirror steps to promote sparsity. It is geometry-aware optimization, not evidence that all model weights lie on a fixed hyperboloid.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=XKB5Hu0ACY,https://iclr.cc/virtual/2026/poster/10008982,,https://openreview.net/pdf?id=XKB5Hu0ACY,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=XKB5Hu0ACY,,ICLR_10008982,"@misc{ICLR_10008982,
  title = {{Hyperbolic Aware Minimization: Implicit Bias for Sparsity}},
  author = {Tom Jacobs and Advait Gadhikar and Celia Rubio-Madrigal and Rebekka Burkholz},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=XKB5Hu0ACY}
}",Generated from catalogue metadata,https://openreview.net/forum?id=XKB5Hu0ACY
ICLR:10010269,ICLR 2026,10010269,Intrinsic training dynamics of deep neural networks,,Sibylle Marcotte; Gabriel Peyré; Rémi Gribonval,Accept (Poster),Manifold; Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; M5: Supporting geometry, statistics, and training-dynamics papers; T6: Feature learning, implicit bias and generalization dynamics",,,,,Intrinsic metrics and lower-dimensional lifted parameter dynamics,Related/supporting,"Optimizer: Characterizes when parameter gradient flow induces intrinsic lower-dimensional dynamics, with results for ReLU path lifting and relaxed-balanced linear networks. | Manifold: Analyzes when ordinary gradient flow can be rewritten intrinsically, including relaxed-balanced deep linear networks; optimization geometry theory rather than a new constrained solver. | Training dynamics: Characterizes when parameter gradient flow induces intrinsic lower-dimensional dynamics, with results for ReLU path lifting and relaxed-balanced linear networks.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=IlyesljaNb,https://iclr.cc/virtual/2026/poster/10010269,,https://openreview.net/pdf?id=IlyesljaNb,,2026-09-23,Theory / controlled models,Parameterization; intrinsic gradient-flow trajectories,"Characterizes when parameter gradient flow induces intrinsic lower-dimensional dynamics, with results for ReLU path lifting and relaxed-balanced linear networks.","Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2026,Accepted,https://openreview.net/forum?id=IlyesljaNb,,ICLR_10010269,"@misc{ICLR_10010269,
  title = {{Intrinsic training dynamics of deep neural networks}},
  author = {Sibylle Marcotte and Gabriel Peyré and Rémi Gribonval},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=IlyesljaNb}
}",Generated from catalogue metadata,https://openreview.net/forum?id=IlyesljaNb
ICLR:10006634,ICLR 2026,10006634,Landing with the Score: Riemannian Optimization through Denoising,,Andrey Kharitenko; Zebang Shen; Riccardo De Santi; Niao He; Florian Dorfler,Accept (Poster),Manifold,M1: General manifold algorithms and convergence theory,,,,,Implicit data manifolds represented by score networks,Direct algorithm/theory/application,"Manifold: Denoising Landing Flow and Denoising Riemannian GD recover approximate projection/tangent operations from a score model, with feasibility and stationarity guarantees.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=xZNoeX0z9f,https://iclr.cc/virtual/2026/poster/10006634,,https://openreview.net/pdf?id=xZNoeX0z9f,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=xZNoeX0z9f,,ICLR_10006634,"@misc{ICLR_10006634,
  title = {{Landing with the Score: Riemannian Optimization through Denoising}},
  author = {Andrey Kharitenko and Zebang Shen and Riccardo De Santi and Niao He and Florian Dorfler},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=xZNoeX0z9f}
}",Generated from catalogue metadata,https://openreview.net/forum?id=xZNoeX0z9f
ICLR:10011713,ICLR 2026,10011713,LipNeXt: Scaling up Lipschitz-based Certified Robustness to Billion-parameter Models,,Kai Hu; Haoqi Hu; Matt Fredrikson,Accept (Poster),Manifold,M3: Applications that explicitly optimize or solve problems on manifolds,,,,,Orthogonal parameter manifold,Direct algorithm/theory/application,Manifold: LipNeXt explicitly updates parameters on the orthogonal manifold to scale networks with certified Lipschitz robustness.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=2fgzEJPH02,https://iclr.cc/virtual/2026/poster/10011713,,https://openreview.net/pdf?id=2fgzEJPH02,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=2fgzEJPH02,,ICLR_10011713,"@misc{ICLR_10011713,
  title = {{LipNeXt: Scaling up Lipschitz-based Certified Robustness to Billion-parameter Models}},
  author = {Kai Hu and Haoqi Hu and Matt Fredrikson},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=2fgzEJPH02}
}",Generated from catalogue metadata,https://openreview.net/forum?id=2fgzEJPH02
ICLR:10009014,ICLR 2026,10009014,LoRA meets Riemannion: Muon Optimizer for Parametrization-independent Low-Rank Adapters,,Vladimir Bogachev; Vladimir Aletov; Alexander Molozhavenko; Denis Bobkov; Vera Soboleva; Aibek Alanov; Maxim Rakhuba,Accept (Poster),Manifold; Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training; M2: Manifold-based LLM training and low-rank adaptation",,,,,Fixed-rank matrix manifold,Direct algorithm/theory/application,"Optimizer: Riemannion extends Muon to the fixed-rank matrix manifold and combines parametrization-independent LoRA optimization with Riemannian initialization. | Manifold: Riemannion extends Muon to direct, parametrization-independent LoRA optimization and introduces a Riemannian gradient-informed initialization; evaluated on LLMs and diffusion models.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=WtbXgc9GVA,https://iclr.cc/virtual/2026/poster/10009014,,https://openreview.net/pdf?id=WtbXgc9GVA,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=WtbXgc9GVA,,ICLR_10009014,"@misc{ICLR_10009014,
  title = {{LoRA meets Riemannion: Muon Optimizer for Parametrization-independent Low-Rank Adapters}},
  author = {Vladimir Bogachev and Vladimir Aletov and Alexander Molozhavenko and Denis Bobkov and Vera Soboleva and Aibek Alanov and Maxim Rakhuba},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=WtbXgc9GVA}
}",Generated from catalogue metadata,https://openreview.net/forum?id=WtbXgc9GVA
ICLR:10010449,ICLR 2026,10010449,LoRA-S: An Efficient Low Rank Adaptation scheme via Sylvester equation,,Jinyang ZHENG; Tong Wu,Accept (Poster),Manifold; Matrix computation; Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training; M2: Manifold-based LLM training and low-rank adaptation; X3: Fisher, Hessian, derivatives and implicit differentiation",Geometry-aware low-rank adapter updates,Use quotient-manifold horizontal lifts and a Sylvester-equation construction for LoRA optimizers.,Specialized to the low-rank factor geometry; see the paper for metric and solver assumptions.,Deep learning,Quotient manifold of low-rank factors,Direct algorithm/theory/application,Optimizer: LoRA-S uses quotient-manifold geometry and Sylvester equations to derive Adam-Sylvester and LRACS adapter optimizers. | Manifold: LoRA-S uses horizontal lifts and Sylvester equations to derive Adam-Sylvester and LRACS optimizers for low-rank adapters. | Matrix computation: Use quotient-manifold horizontal lifts and a Sylvester-equation construction for LoRA optimizers.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Guo2XGgxZA,https://iclr.cc/virtual/2026/poster/10010449,,https://openreview.net/pdf?id=Guo2XGgxZA,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=Guo2XGgxZA,,ICLR_10010449,"@misc{ICLR_10010449,
  title = {{LoRA-S: An Efficient Low Rank Adaptation scheme via Sylvester equation}},
  author = {Jinyang ZHENG and Tong Wu},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=Guo2XGgxZA}
}",Generated from catalogue metadata,https://openreview.net/forum?id=Guo2XGgxZA
ICLR:10010215,ICLR 2026,10010215,On the Benefits of Weight Normalization for Overparameterized Matrix Sensing,,Yudong Wei; Liang Zhang; Bingcong Li; Niao He,Accept (Poster),Manifold,M3: Applications that explicitly optimize or solve problems on manifolds,,,,,Weight-normalized matrix-sensing parameter geometry,Direct algorithm/theory/application,Manifold: Proves linear convergence of weight normalization with Riemannian optimization and studies benefits of overparameterization.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=JIMM5YLShy,https://iclr.cc/virtual/2026/poster/10010215,,https://openreview.net/pdf?id=JIMM5YLShy,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=JIMM5YLShy,,ICLR_10010215,"@misc{ICLR_10010215,
  title = {{On the Benefits of Weight Normalization for Overparameterized Matrix Sensing}},
  author = {Yudong Wei and Liang Zhang and Bingcong Li and Niao He},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=JIMM5YLShy}
}",Generated from catalogue metadata,https://openreview.net/forum?id=JIMM5YLShy
ICLR:10008824,ICLR 2026,10008824,Preserve and Sculpt: Manifold-Aligned Fine-tuning of Vision-Language Models for Few-Shot Learning,,Dexia Chen; Qianjie Zhu; Weibing Li; Yue Yu; Tong Zhang; Ruixuan Wang,Accept (Poster),Manifold,"M5: Supporting geometry, statistics, and training-dynamics papers",,,,,Semantic feature manifold,Related/supporting,Manifold: MPS-Tuning preserves and sculpts feature geometry with Gram-matrix regularization; does not establish intrinsic Riemannian parameter updates.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=ZGJJF1e2u0,https://iclr.cc/virtual/2026/poster/10008824,,https://openreview.net/pdf?id=ZGJJF1e2u0,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=ZGJJF1e2u0,,ICLR_10008824,"@misc{ICLR_10008824,
  title = {{Preserve and Sculpt: Manifold-Aligned Fine-tuning of Vision-Language Models for Few-Shot Learning}},
  author = {Dexia Chen and Qianjie Zhu and Weibing Li and Yue Yu and Tong Zhang and Ruixuan Wang},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=ZGJJF1e2u0}
}",Generated from catalogue metadata,https://openreview.net/forum?id=ZGJJF1e2u0
ICLR:10007434,ICLR 2026,10007434,Riemannian Federated Learning via Averaging Gradient Streams,,Zhenwei Huang; Wen Huang; Pratik Jawanpuria; Bamdev Mishra,Accept (Poster),Manifold,M1: General manifold algorithms and convergence theory,,,,,General Riemannian federated optimization,Direct algorithm/theory/application,Manifold: RFedAGS aggregates gradient streams and analyzes convergence with heterogeneous clients and partial participation.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=oEtrDiFOFF,https://iclr.cc/virtual/2026/poster/10007434,,https://openreview.net/pdf?id=oEtrDiFOFF,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=oEtrDiFOFF,,ICLR_10007434,"@misc{ICLR_10007434,
  title = {{Riemannian Federated Learning via Averaging Gradient Streams}},
  author = {Zhenwei Huang and Wen Huang and Pratik Jawanpuria and Bamdev Mishra},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=oEtrDiFOFF}
}",Generated from catalogue metadata,https://openreview.net/forum?id=oEtrDiFOFF
ICLR:10011398,ICLR 2026,10011398,Riemannian High-Order Pooling for Brain Foundation Models,,Chen Hu; Ziheng Chen; Rui Wang; Yefeng Zheng; Nicu Sebe,Accept (Poster),Manifold,"M5: Supporting geometry, statistics, and training-dynamics papers",,,,,Quotient Gaussian descriptors and SPD manifold,Related/supporting,"Manifold: RHOP aggregates brain-model tokens using Riemannian mean and covariance; a manifold-statistical pooling module, not a general optimizer.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=66h1sCMm7F,https://iclr.cc/virtual/2026/poster/10011398,,https://openreview.net/pdf?id=66h1sCMm7F,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=66h1sCMm7F,,ICLR_10011398,"@misc{ICLR_10011398,
  title = {{Riemannian High-Order Pooling for Brain Foundation Models}},
  author = {Chen Hu and Ziheng Chen and Rui Wang and Yefeng Zheng and Nicu Sebe},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=66h1sCMm7F}
}",Generated from catalogue metadata,https://openreview.net/forum?id=66h1sCMm7F
