key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank,year,publication_status,source_url,doi,citation_key,bibtex,bibtex_kind,bibtex_source
ICLR:10009375,ICLR 2026,10009375,Deterministic Bounds and Random Estimates of Metric Tensors on Neuromanifolds,,Ke Sun,Accept (Poster),Matrix computation,"X3: Fisher, Hessian, derivatives and implicit differentiation",Fisher metric-tensor quantities on neural parameter manifolds,Derive bounds in the low-dimensional probability core space and use a Hutchinson-based estimator with one backward pass per batch.,Does not explicitly reconstruct a dense full Fisher matrix at this cost.,Deep learning,,,Matrix computation: Derive bounds in the low-dimensional probability core space and use a Hutchinson-based estimator with one backward pass per batch.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Ssevs8KCsU,https://iclr.cc/virtual/2026/poster/10009375,,https://openreview.net/pdf?id=Ssevs8KCsU,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=Ssevs8KCsU,,ICLR_10009375,"@misc{ICLR_10009375,
  title = {{Deterministic Bounds and Random Estimates of Metric Tensors on Neuromanifolds}},
  author = {Ke Sun},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=Ssevs8KCsU}
}",Generated from catalogue metadata,https://openreview.net/forum?id=Ssevs8KCsU
ICLR:10008630,ICLR 2026,10008630,Differentiable Model Predictive Control on the GPU,,Emre Adabag; Marcus Greiff; John Subosits; Thomas Lew,Accept (Oral),Matrix computation,"X8: Linear systems, sparse solvers and Gaussian processes",Differentiable MPC optimization steps,Exploit structured systems using sequential quadratic programming and GPU PCG with tridiagonal preconditioning.,Iterative constrained-control solver; convergence and gradients depend on tolerances and regularity.,Deep learning,,,Matrix computation: Exploit structured systems using sequential quadratic programming and GPU PCG with tridiagonal preconditioning.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=bFYfV6c9zu,https://iclr.cc/virtual/2026/poster/10008630,,https://openreview.net/pdf?id=bFYfV6c9zu,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=bFYfV6c9zu,,ICLR_10008630,"@misc{ICLR_10008630,
  title = {{Differentiable Model Predictive Control on the GPU}},
  author = {Emre Adabag and Marcus Greiff and John Subosits and Thomas Lew},
  year = {2026},
  note = {ICLR 2026; Accept (Oral)},
  url = {https://openreview.net/forum?id=bFYfV6c9zu}
}",Generated from catalogue metadata,https://openreview.net/forum?id=bFYfV6c9zu
ICLR:10010743,ICLR 2026,10010743,EigenScore: OOD Detection using Posterior Covariance in Diffusion Models,,Shirin Shoushtari; Yi Wang; Xiao Shi; Salman Asif; Ulugbek Kamilov,Accept (Poster),Matrix computation,"X2: Eigenproblems, spectral computation and SVD analysis",Leading posterior-covariance eigenvalues in diffusion models,Use Jacobian-free subspace iteration with forward denoiser evaluations for an OOD score.,Iterative eigenvalue estimates; OOD performance is empirical.,Deep learning,,,Matrix computation: Use Jacobian-free subspace iteration with forward denoiser evaluations for an OOD score.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Dq64kthckN,https://iclr.cc/virtual/2026/poster/10010743,,https://openreview.net/pdf?id=Dq64kthckN,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=Dq64kthckN,,ICLR_10010743,"@misc{ICLR_10010743,
  title = {{EigenScore: OOD Detection using Posterior Covariance in Diffusion Models}},
  author = {Shirin Shoushtari and Yi Wang and Xiao Shi and Salman Asif and Ulugbek Kamilov},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=Dq64kthckN}
}",Generated from catalogue metadata,https://openreview.net/forum?id=Dq64kthckN
ICLR:10009636,ICLR 2026,10009636,Falcon: Fast Proximal Linearization of Normalized Cuts for Unsupervised Image Segmentation,,Xiao Zhang; Xiangyu Han; Xiwen Lai; Yao Sun; Pei Zhang; Xia Liu; Konrad P Kording,Accept (Poster),Matrix computation,"X2: Eigenproblems, spectral computation and SVD analysis",Discrete multiway normalized-cut assignments,Replace repeated spectral relaxation/eigendecomposition with closed-form gradient scores and proximal one-hot updates.,A different optimization formulation; convergence claims use stated assumptions.,General ML,,,Matrix computation: Replace repeated spectral relaxation/eigendecomposition with closed-form gradient scores and proximal one-hot updates.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=PvWHzAf9qp,https://iclr.cc/virtual/2026/poster/10009636,,https://openreview.net/pdf?id=PvWHzAf9qp,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=PvWHzAf9qp,,ICLR_10009636,"@misc{ICLR_10009636,
  title = {{Falcon: Fast Proximal Linearization of Normalized Cuts for Unsupervised Image Segmentation}},
  author = {Xiao Zhang and Xiangyu Han and Xiwen Lai and Yao Sun and Pei Zhang and Xia Liu and Konrad P Kording},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=PvWHzAf9qp}
}",Generated from catalogue metadata,https://openreview.net/forum?id=PvWHzAf9qp
ICLR:10011463,ICLR 2026,10011463,Fast and Stable Riemannian Metrics on SPD Manifolds via Cholesky Product Geometry,,Ziheng Chen; Yue Song; Xiaojun Wu; Nicu Sebe,Accept (Poster),Manifold; Matrix computation,"M5: Supporting geometry, statistics, and training-dynamics papers; X1: Matrix functions, roots and matrix geometry",Riemannian operators on SPD matrices,Use Cholesky product geometry to construct fast metrics with closed-form operators for SPD neural networks.,Changes the chosen metric; not a universal acceleration of every existing SPD metric.,Deep learning,SPD matrices via Cholesky product geometry,Related/supporting,"Manifold: PCM and BWCM supply fast, stable closed-form geometric operators for SPD networks and classifiers; useful optimization infrastructure, not primarily an optimizer paper. | Matrix computation: Use Cholesky product geometry to construct fast metrics with closed-form operators for SPD neural networks.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=5S8ruWKe8l,https://iclr.cc/virtual/2026/poster/10011463,,https://openreview.net/pdf?id=5S8ruWKe8l,https://github.com/GitZH-Chen/PCM_BWCM.,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=5S8ruWKe8l,,ICLR_10011463,"@misc{ICLR_10011463,
  title = {{Fast and Stable Riemannian Metrics on SPD Manifolds via Cholesky Product Geometry}},
  author = {Ziheng Chen and Yue Song and Xiaojun Wu and Nicu Sebe},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=5S8ruWKe8l}
}",Generated from catalogue metadata,https://openreview.net/forum?id=5S8ruWKe8l
ICLR:10009893,ICLR 2026,10009893,FlexLinearAttention: Compiling a Unified Abstraction into Scalable Kernels for Linear Attention,,Haojie Duanmu; Size Zheng; Ningxin Zheng; Jianqiao Lu; Xuegui Zheng; Xingcheng Zhang; Li-Wen Chang; Xin Liu; Dahua Lin,Accept (Poster),Matrix computation,"X5: Attention, state-space algebra and parallel scans",High-performance linear-attention kernels,"Compile intra-chunk computation, state propagation and output merging with fused computation/communication.","Supports a class of linear-attention programs, not every attention operator.",Deep learning,,,"Matrix computation: Compile intra-chunk computation, state propagation and output merging with fused computation/communication.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=N4jJQvQSiN,https://iclr.cc/virtual/2026/poster/10009893,,https://openreview.net/pdf?id=N4jJQvQSiN,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=N4jJQvQSiN,,ICLR_10009893,"@misc{ICLR_10009893,
  title = {{FlexLinearAttention: Compiling a Unified Abstraction into Scalable Kernels for Linear Attention}},
  author = {Haojie Duanmu and Size Zheng and Ningxin Zheng and Jianqiao Lu and Xuegui Zheng and Xingcheng Zhang and Li-Wen Chang and Xin Liu and Dahua Lin},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=N4jJQvQSiN}
}",Generated from catalogue metadata,https://openreview.net/forum?id=N4jJQvQSiN
ICLR:10011224,ICLR 2026,10011224,Graph Random Features for Scalable Gaussian Processes,,Matthew Zhang; Jihao Andreas Lin; Krzysztof Choromanski; Adrian Weller; Richard E Turner; Isaac Reid,Accept (Poster),Matrix computation,X4: Randomized sketching and kernel approximations,Graph-kernel Gaussian-process inference,Use stochastic graph random features to reduce inference cost with probabilistic accuracy guarantees.,Complexity guarantee is conditional on stated assumptions and is not for arbitrary dense GPs.,General ML,,,Matrix computation: Use stochastic graph random features to reduce inference cost with probabilistic accuracy guarantees.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=89SQfLguNn,https://iclr.cc/virtual/2026/poster/10011224,,https://openreview.net/pdf?id=89SQfLguNn,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=89SQfLguNn,,ICLR_10011224,"@misc{ICLR_10011224,
  title = {{Graph Random Features for Scalable Gaussian Processes}},
  author = {Matthew Zhang and Jihao Andreas Lin and Krzysztof Choromanski and Adrian Weller and Richard E Turner and Isaac Reid},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=89SQfLguNn}
}",Generated from catalogue metadata,https://openreview.net/forum?id=89SQfLguNn
ICLR:10010227,ICLR 2026,10010227,HEAPr: Hessian-based Efficient Atomic Expert Pruning in Output Space,,Ke Li; Zheng Yang; Zhongbin Zhou; Xuefeng; Zhonglin Jiang; Wenxiao Wang,Accept (Poster),Matrix computation,X6: Matrix and tensor methods for compression,Second-order importance of atomic MoE experts,"Move curvature computations from expert parameters to atomic-expert outputs, reducing the stated storage order.",Pruning importance uses a second-order approximation.,Deep learning,,,"Matrix computation: Move curvature computations from expert parameters to atomic-expert outputs, reducing the stated storage order.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=JAbMgS7gl6,https://iclr.cc/virtual/2026/poster/10010227,,https://openreview.net/pdf?id=JAbMgS7gl6,https://github.com/LLIKKE/HEAPr,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=JAbMgS7gl6,,ICLR_10010227,"@misc{ICLR_10010227,
  title = {{HEAPr: Hessian-based Efficient Atomic Expert Pruning in Output Space}},
  author = {Ke Li and Zheng Yang and Zhongbin Zhou and Xuefeng and Zhonglin Jiang and Wenxiao Wang},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=JAbMgS7gl6}
}",Generated from catalogue metadata,https://openreview.net/forum?id=JAbMgS7gl6
ICLR:10011587,ICLR 2026,10011587,Hierarchical Multi-Stage Recovery Framework for Kronecker Compressed Sensing,,Yanbin He; Geethu Joseph,Accept (Poster),Matrix computation,"X7: Structured products, transforms and GPU kernels",Sparse recovery from Kronecker-structured measurements,Exploit hierarchical levels in Kronecker products for multistage recovery.,Recovery guarantees depend on sparsity models and restricted-isometry assumptions.,General ML,,,Matrix computation: Exploit hierarchical levels in Kronecker products for multistage recovery.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=40e58sTE5F,https://iclr.cc/virtual/2026/poster/10011587,,https://openreview.net/pdf?id=40e58sTE5F,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=40e58sTE5F,,ICLR_10011587,"@misc{ICLR_10011587,
  title = {{Hierarchical Multi-Stage Recovery Framework for Kronecker Compressed Sensing}},
  author = {Yanbin He and Geethu Joseph},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=40e58sTE5F}
}",Generated from catalogue metadata,https://openreview.net/forum?id=40e58sTE5F
ICLR:10010385,ICLR 2026,10010385,Householder-Diagonalized Linear Attention (HDLA): Utilizing Enhanced Decay Mechanism for Efficient Sequence Modeling,,Jiefu Zhang; Qin Zhen; Jiabo Tong; Shijie Mei; Jiakui Hu; Yuqi Pan; Anjie Hu; Man Yao; Bo XU; Guoqi Li,Accept (Poster),Matrix computation,"X5: Attention, state-space algebra and parallel scans",Diagonal-plus-low-rank attention state updates,Use Householder-based structure and a rank-generalized chunkwise parallel algorithm.,Restricted structured decay matrices enable the efficient algorithm.,Deep learning,,,Matrix computation: Use Householder-based structure and a rank-generalized chunkwise parallel algorithm.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=HVFjzaQeig,https://iclr.cc/virtual/2026/poster/10010385,,https://openreview.net/pdf?id=HVFjzaQeig,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=HVFjzaQeig,,ICLR_10010385,"@misc{ICLR_10010385,
  title = {{Householder-Diagonalized Linear Attention (HDLA): Utilizing Enhanced Decay Mechanism for Efficient Sequence Modeling}},
  author = {Jiefu Zhang and Qin Zhen and Jiabo Tong and Shijie Mei and Jiakui Hu and Yuqi Pan and Anjie Hu and Man Yao and Bo XU and Guoqi Li},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=HVFjzaQeig}
}",Generated from catalogue metadata,https://openreview.net/forum?id=HVFjzaQeig
